VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
6740, 1950, 0.26237, 0.67837, 0.74754, 0.12109, 0.99023, -0.06641, 0.00, 0.06201, 0.0592, 0.99609, -1.00, 0.75635, 0.45898, 0.83617, 0.77628
6741, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6742, 1949, 0.29703, 0.6802, 0.75822, -0.28613, 0.95801, -0.00292, 0.00, 0.09589, 0.03168, 0.99512, -1.00, 0.76318, 0.44092, 0.82992, 0.79111
6743, 1948, 0.28198, 0.67274, 0.75064, -0.00814, 0.99902, -0.03793, 0.00, 0.06891, 0.03839, 0.99707, -1.00, 0.7583, 0.44849, 0.83417, 0.78464
6744, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6745, 1948, 0.28198, 0.67274, 0.75064, -0.00814, 0.99902, -0.03793, 0.00, 0.06891, 0.03839, 0.99707, -1.00, 0.7583, 0.44849, 0.83417, 0.78464
6746, 1950, 0.26237, 0.67837, 0.74754, 0.12109, 0.99023, -0.06641, 0.00, 0.06201, 0.0592, 0.99609, -1.00, 0.75635, 0.45898, 0.83617, 0.77628
6747, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6748, 1952, 0.30243, 0.67647, 0.78821, -0.00369, 0.9707, -0.23975, 0.00, 0.15881, 0.23718, 0.9585, -1.00, 0.77979, 0.43994, 0.81605, 0.79068
6749, 1949, 0.29703, 0.6802, 0.75822, -0.28613, 0.95801, -0.00292, 0.00, 0.09589, 0.03168, 0.99512, -1.00, 0.76318, 0.44092, 0.82992, 0.79111
6750, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6751, 1953, 0.3035, 0.6839, 0.80584, -0.0697, 0.96973, -0.23352, 0.00, 0.10364, 0.23987, 0.96533, -1.00, 0.78516, 0.44116, 0.80745, 0.78997
6752, 1952, 0.30243, 0.67647, 0.78821, -0.00369, 0.9707, -0.23975, 0.00, 0.15881, 0.23718, 0.9585, -1.00, 0.77979, 0.43994, 0.81605, 0.79068
6753, 1953, 0.3035, 0.6839, 0.80584, -0.0697, 0.96973, -0.23352, 0.00, 0.10364, 0.23987, 0.96533, -1.00, 0.78516, 0.44116, 0.80745, 0.78997
6754, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6755, 1954, 0.29129, 0.68438, 0.81554, 0.09082, 0.97461, -0.20483, 0.00, 0.1062, 0.19507, 0.9751, -1.00, 0.79297, 0.44678, 0.80394, 0.78469
6756, 1954, 0.29129, 0.68438, 0.81554, 0.09082, 0.97461, -0.20483, 0.00, 0.1062, 0.19507, 0.9751, -1.00, 0.79297, 0.44678, 0.80394, 0.78469
6757, 1955, 0.30581, 0.68713, 0.82199, 0.0088, 0.98975, -0.14307, 0.00, 0.09698, 0.14148, 0.98535, -1.00, 0.79785, 0.44043, 0.80, 0.7903
6758, 1953, 0.3035, 0.6839, 0.80584, -0.0697, 0.96973, -0.23352, 0.00, 0.10364, 0.23987, 0.96533, -1.00, 0.78516, 0.44116, 0.80745, 0.78997
6759, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6760, 1950, 0.26237, 0.67837, 0.74754, 0.12109, 0.99023, -0.06641, 0.00, 0.06201, 0.0592, 0.99609, -1.00, 0.75635, 0.45898, 0.83617, 0.77628
6761, 1956, 0.26754, 0.68456, 0.78855, 0.11328, 0.97754, -0.17834, 0.00, 0.08417, 0.16943, 0.98193, -1.00, 0.77832, 0.45752, 0.81738, 0.77642
6762, 1954, 0.29129, 0.68438, 0.81554, 0.09082, 0.97461, -0.20483, 0.00, 0.1062, 0.19507, 0.9751, -1.00, 0.79297, 0.44678, 0.80394, 0.78469
6763, 1951, 0.28608, 0.67718, 0.78433, 0.09137, 0.98242, -0.16138, 0.00, 0.10736, 0.15137, 0.98242, -1.00, 0.77588, 0.44751, 0.81866, 0.78445
6764, 1956, 0.26754, 0.68456, 0.78855, 0.11328, 0.97754, -0.17834, 0.00, 0.08417, 0.16943, 0.98193, -1.00, 0.77832, 0.45752, 0.81738, 0.77642
6765, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6766, 1955, 0.30581, 0.68713, 0.82199, 0.0088, 0.98975, -0.14307, 0.00, 0.09698, 0.14148, 0.98535, -1.00, 0.79785, 0.44043, 0.80, 0.7903
6767, 1954, 0.29129, 0.68438, 0.81554, 0.09082, 0.97461, -0.20483, 0.00, 0.1062, 0.19507, 0.9751, -1.00, 0.79297, 0.44678, 0.80394, 0.78469
6768, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6769, 1958, 0.30958, 0.68618, 0.83865, 0.11029, 0.96533, -0.23596, 0.00, 0.19189, 0.21228, 0.95801, -1.00, 0.80664, 0.43945, 0.79235, 0.79029
6770, 1955, 0.30581, 0.68713, 0.82199, 0.0088, 0.98975, -0.14307, 0.00, 0.09698, 0.14148, 0.98535, -1.00, 0.79785, 0.44043, 0.80, 0.7903
6771, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6772, 1959, 0.31206, 0.691, 0.85016, 0.10138, 0.90869, -0.40503, 0.00, 0.22339, 0.37598, 0.89941, -1.00, 0.81299, 0.43994, 0.78658, 0.79024
6773, 1958, 0.30958, 0.68618, 0.83865, 0.11029, 0.96533, -0.23596, 0.00, 0.19189, 0.21228, 0.95801, -1.00, 0.80664, 0.43945, 0.79235, 0.79029
6774, 1954, 0.29129, 0.68438, 0.81554, 0.09082, 0.97461, -0.20483, 0.00, 0.1062, 0.19507, 0.9751, -1.00, 0.79297, 0.44678, 0.80394, 0.78469
6775, 1956, 0.26754, 0.68456, 0.78855, 0.11328, 0.97754, -0.17834, 0.00, 0.08417, 0.16943, 0.98193, -1.00, 0.77832, 0.45752, 0.81738, 0.77642
6776, 1960, 0.27086, 0.68979, 0.81577, 0.00436, 0.98828, -0.15308, 0.00, 0.12482, 0.15137, 0.98047, -1.00, 0.79248, 0.45728, 0.80479, 0.77625
6777, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6778, 1954, 0.29129, 0.68438, 0.81554, 0.09082, 0.97461, -0.20483, 0.00, 0.1062, 0.19507, 0.9751, -1.00, 0.79297, 0.44678, 0.80394, 0.78469
6779, 1960, 0.27086, 0.68979, 0.81577, 0.00436, 0.98828, -0.15308, 0.00, 0.12482, 0.15137, 0.98047, -1.00, 0.79248, 0.45728, 0.80479, 0.77625
6780, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6781, 1961, 0.29957, 0.69287, 0.85124, 0.09949, 0.92236, -0.37305, 0.00, 0.19653, 0.34912, 0.91602, -1.00, 0.81299, 0.44531, 0.78694, 0.78523
6782, 1959, 0.31206, 0.691, 0.85016, 0.10138, 0.90869, -0.40503, 0.00, 0.22339, 0.37598, 0.89941, -1.00, 0.81299, 0.43994, 0.78658, 0.79024
6783, 1961, 0.29957, 0.69287, 0.85124, 0.09949, 0.92236, -0.37305, 0.00, 0.19653, 0.34912, 0.91602, -1.00, 0.81299, 0.44531, 0.78694, 0.78523
6784, 1962, 0.31464, 0.69775, 0.86237, -0.04633, 0.93066, -0.36353, 0.00, 0.17529, 0.36572, 0.91406, -1.00, 0.82031, 0.44019, 0.78024, 0.79036
6785, 1959, 0.31206, 0.691, 0.85016, 0.10138, 0.90869, -0.40503, 0.00, 0.22339, 0.37598, 0.89941, -1.00, 0.81299, 0.43994, 0.78658, 0.79024
6786, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6787, 1960, 0.27086, 0.68979, 0.81577, 0.00436, 0.98828, -0.15308, 0.00, 0.12482, 0.15137, 0.98047, -1.00, 0.79248, 0.45728, 0.80479, 0.77625
6788, 1963, 0.27815, 0.69571, 0.85294, -0.14685, 0.98877, -0.02762, 0.00, 0.18066, 0.05426, 0.98193, -1.00, 0.8125, 0.45605, 0.78764, 0.77659
6789, 1957, 0.29877, 0.69003, 0.84155, 0.13855, 0.95801, -0.25049, 0.00, 0.17383, 0.22534, 0.9585, -1.00, 0.80762, 0.44482, 0.79151, 0.78565
6790, 1963, 0.27815, 0.69571, 0.85294, -0.14685, 0.98877, -0.02762, 0.00, 0.18066, 0.05426, 0.98193, -1.00, 0.8125, 0.45605, 0.78764, 0.77659
6791, 1961, 0.29957, 0.69287, 0.85124, 0.09949, 0.92236, -0.37305, 0.00, 0.19653, 0.34912, 0.91602, -1.00, 0.81299, 0.44531, 0.78694, 0.78523
6792, 1961, 0.29957, 0.69287, 0.85124, 0.09949, 0.92236, -0.37305, 0.00, 0.19653, 0.34912, 0.91602, -1.00, 0.81299, 0.44531, 0.78694, 0.78523
6793, 1964, 0.30078, 0.69708, 0.86125, -0.05478, 0.9541, -0.29395, 0.00, 0.17859, 0.29907, 0.9375, -1.00, 0.81885, 0.4458, 0.782, 0.7849
6794, 1962, 0.31464, 0.69775, 0.86237, -0.04633, 0.93066, -0.36353, 0.00, 0.17529, 0.36572, 0.91406, -1.00, 0.82031, 0.44019, 0.78024, 0.79036
6795, 1964, 0.30078, 0.69708, 0.86125, -0.05478, 0.9541, -0.29395, 0.00, 0.17859, 0.29907, 0.9375, -1.00, 0.81885, 0.4458, 0.782, 0.7849
6796, 1961, 0.29957, 0.69287, 0.85124, 0.09949, 0.92236, -0.37305, 0.00, 0.19653, 0.34912, 0.91602, -1.00, 0.81299, 0.44531, 0.78694, 0.78523
6797, 1963, 0.27815, 0.69571, 0.85294, -0.14685, 0.98877, -0.02762, 0.00, 0.18066, 0.05426, 0.98193, -1.00, 0.8125, 0.45605, 0.78764, 0.77659
